refrenc,ID,CVE_ID,repo,owner,hash,language
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/NectarCoin,181,CVE-2018-13586,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,182,CVE-2018-13586,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Code47,183,CVE-2018-13588,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,184,CVE-2018-13588,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MooAdvToken,185,CVE-2018-13589,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,186,CVE-2018-13589,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SIPCOIN,187,CVE-2018-13590,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,188,CVE-2018-13590,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/KAPcoin,189,CVE-2018-13591,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,190,CVE-2018-13591,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/RajTest,191,CVE-2018-13592,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,192,CVE-2018-13592,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CloutToken,193,CVE-2018-13472,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,194,CVE-2018-13472,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Numisma,195,CVE-2018-13544,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,196,CVE-2018-13544,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/PhilCoin,197,CVE-2018-13476,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,198,CVE-2018-13476,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/RajTestICO,199,CVE-2018-13496,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,200,CVE-2018-13496,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CryptoLeu,201,CVE-2018-13541,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,202,CVE-2018-13541,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ZIBToken,203,CVE-2018-13542,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,204,CVE-2018-13542,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/HBCM,205,CVE-2018-13635,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,206,CVE-2018-13635,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MediaCubeToken,207,CVE-2018-13634,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,208,CVE-2018-13634,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Martcoin,209,CVE-2018-13633,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,210,CVE-2018-13633,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/NEXPARA,211,CVE-2018-13632,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,212,CVE-2018-13632,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/doccoin,213,CVE-2018-13631,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,214,CVE-2018-13631,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DoccoinPreICO,215,CVE-2018-13630,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,216,CVE-2018-13630,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CrimsonShilling,217,CVE-2018-13629,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,218,CVE-2018-13629,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MomentumToken,219,CVE-2018-13628,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,220,CVE-2018-13628,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MyOffer,221,CVE-2018-13627,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,222,CVE-2018-13627,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SemainToken,223,CVE-2018-13626,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,224,CVE-2018-13626,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/AirdropperCryptics,225,CVE-2018-13623,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,226,CVE-2018-13623,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ObjectToken,227,CVE-2018-13622,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,228,CVE-2018-13622,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SoundTribeToken,229,CVE-2018-13621,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,230,CVE-2018-13621,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TripCash,231,CVE-2018-13620,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,232,CVE-2018-13620,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MicoinToken,233,CVE-2018-13619,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,234,CVE-2018-13619,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SCAM,235,CVE-2018-13618,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,236,CVE-2018-13618,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/IOCT_Coin,237,CVE-2018-13616,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,238,CVE-2018-13616,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MJCToken,239,CVE-2018-13615,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,240,CVE-2018-13615,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MAVCash,241,CVE-2018-13614,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,242,CVE-2018-13614,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CON0217,243,CVE-2018-13613,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,244,CVE-2018-13613,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Robincoin,245,CVE-2018-13612,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,246,CVE-2018-13612,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CDcurrency,247,CVE-2018-13611,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,248,CVE-2018-13611,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MedicayunLink,249,CVE-2018-13610,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,250,CVE-2018-13610,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CSAToken,251,CVE-2018-13609,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,252,CVE-2018-13609,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/archercoin,253,CVE-2018-13608,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,254,CVE-2018-13608,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ResidualShare,255,CVE-2018-13607,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,256,CVE-2018-13607,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ARChain,257,CVE-2018-13606,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,258,CVE-2018-13606,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ExtremeToken,259,CVE-2018-13605,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,260,CVE-2018-13605,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/wellieat,261,CVE-2018-13604,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,262,CVE-2018-13604,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Briant2Token,263,CVE-2018-13603,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,264,CVE-2018-13603,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GalacticX,265,CVE-2018-13601,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,266,CVE-2018-13601,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/AMToken,267,CVE-2018-13600,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,268,CVE-2018-13600,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ResidualValue,269,CVE-2018-13599,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,270,CVE-2018-13599,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SendMe,271,CVE-2018-13598,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,272,CVE-2018-13598,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BTC,273,CVE-2018-13553,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,274,CVE-2018-13553,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/IcoContract,275,CVE-2018-13469,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,276,CVE-2018-13469,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BuyerToken,277,CVE-2018-13470,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,278,CVE-2018-13470,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Trabet_Coin_PreICO,279,CVE-2018-13552,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,280,CVE-2018-13552,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/APP,281,CVE-2018-13661,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,282,CVE-2018-13661,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BillionRewardsToken,283,CVE-2018-13660,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,284,CVE-2018-13660,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BrianCoin,285,CVE-2018-13659,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,286,CVE-2018-13659,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TheGoDgital,287,CVE-2018-13658,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,288,CVE-2018-13658,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Rice,289,CVE-2018-13657,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,290,CVE-2018-13657,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/cashBackMintable,291,CVE-2018-13656,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,292,CVE-2018-13656,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GFC,293,CVE-2018-13655,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,294,CVE-2018-13655,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ESTSToken,295,CVE-2018-13654,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,296,CVE-2018-13654,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/ipshoots,297,CVE-2018-13653,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,298,CVE-2018-13653,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TheGoDigital,299,CVE-2018-13652,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,300,CVE-2018-13652,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MicoinNetworkToken,301,CVE-2018-13651,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,302,CVE-2018-13651,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BitmaxerToken,303,CVE-2018-13650,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,304,CVE-2018-13650,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Deploy,305,CVE-2018-13649,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,306,CVE-2018-13649,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BGC,307,CVE-2018-13648,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,308,CVE-2018-13648,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TrueGoldCoinToken,309,CVE-2018-13647,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,310,CVE-2018-13647,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Datiac,311,CVE-2018-13646,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,312,CVE-2018-13646,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/RoyalClassicCoin,313,CVE-2018-13644,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,314,CVE-2018-13644,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GCRTokenERC20,315,CVE-2018-13643,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,316,CVE-2018-13643,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/SECoin,317,CVE-2018-13642,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,318,CVE-2018-13642,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/MVGcoin,319,CVE-2018-13641,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,320,CVE-2018-13641,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/EthereumSmart,321,CVE-2018-13640,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,322,CVE-2018-13640,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/VEU_TokenERC20,323,CVE-2018-13639,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,324,CVE-2018-13639,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Bitpark,325,CVE-2018-13638,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,326,CVE-2018-13638,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CikkaCoin,327,CVE-2018-13637,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,328,CVE-2018-13637,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TurdCoin,329,CVE-2018-13636,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,330,CVE-2018-13636,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/dwfault/AirTokens/tree/master/GVT,331,CVE-2018-11335,AirTokens,dwfault,,NULL
https://github.com/dwfault/AirTokens/blob/master/SPXToken/mint%20interger%20overflow.md,332,CVE-2018-11335,AirTokens,dwfault,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TravelZediToken,333,CVE-2018-13184,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,334,CVE-2018-13184,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/GalaxyCoin,335,CVE-2018-13578,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,336,CVE-2018-13578,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/AdvancedShit,337,CVE-2018-13577,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,338,CVE-2018-13577,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/JuntsPerCreixer,339,CVE-2018-13576,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,340,CVE-2018-13576,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/yasudem,341,CVE-2018-13584,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,342,CVE-2018-13584,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CardToken,343,CVE-2018-13593,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,344,CVE-2018-13593,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/DECToken,345,CVE-2018-13587,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,346,CVE-2018-13587,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/CardFactory,347,CVE-2018-13594,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,348,CVE-2018-13594,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/BitStore,349,CVE-2018-13595,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,350,CVE-2018-13595,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/TESTAhihi,351,CVE-2018-13596,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,352,CVE-2018-13596,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/testcoin,353,CVE-2018-13597,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,354,CVE-2018-13597,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Krown,355,CVE-2018-13625,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/blob/master/GEMCHAIN/mint%20integer%20overflow.md,356,CVE-2018-13625,EtherTokens,BlockChainsSecurity,,NULL
https://github.com/BlockChainsSecurity/EtherTokens/tree/master/Fiocoin,357,CVE-2018-13645,EtherTokens,BlockChainsSecurity,,NULL
